university_name,x_coor,y_coor
Samsung,59.92729935,30.36144375
RWTH Aachen University,50.7791645,6.068920971222876
University of Reading,51.449999500000004,-0.961407779409331
Chongqing Normal University,29.55952775,106.45156411892856
Institut national de la recherche scientifique (INRS),46.812737299999995,-71.22434277653556
Research Center for Eco-Environmental Sciences (RCEES),,
China Minsheng Banking,31.2303642,121.46579675529043
Seventh Medical Center of Chinese PLA General Hospital,,
Universite de Lorraine,49.1206011,6.1646202
Hezhou University,24.3705146,111.3590955
University of Pisa,53.5248498,-113.5222479
Pennsylvania State University,40.8025835,-77.85593833184565
University of Colorado Denver,39.7428324,-105.00591517760857
Chinese Academy of Forestry,40.821029249999995,111.70642625461497
Research Institute of Wood Industry CAF,,
State University of New York (SUNY) Buffalo,43.00188805,-78.78521350495271
A*STAR - Institute for Infocomm Research (I2R),,
Yunnan Normal University,25.059166400000002,102.69492499259607
Pushkov Institute of Terrestrial Magnetism Ionosphere & Radio Wave Propagation,,
Goethe University Frankfurt,50.1309981,8.66937317512364
University of Kashmir,34.134053,74.83672752735123
Research Institute of Forest Resources Information Technique CAF,,
Financial University Under the Government of Russian Federation,,
St. Joseph's College of Engineering Chennai,12.869100549999999,80.21516980551888
Yunnan Agricultural University,21.4820143,101.5647483
Johns Hopkins Medicine,39.166763200000005,-76.89732771981845
Zhejiang Laboratory,30.518405350000002,120.72123803120203
China Ship Scientific Research Center,,
National Yang Ming Chiao Tung University,22.9253242,120.2942098
UK Atomic Energy Authority,,
Incheon National University,37.3751446,126.63239372033405
Anhui Science & Technology University,31.839071949999997,117.26420747857581
Collaborative Innovation Center for Advanced Ship & Deep Sea Exploration,,
Malardalen University,59.2977687,18.0224141
Central Academy of Fine Arts,-41.2843638,174.77793138784853
National Institute of Food & Drug Control - China,,
Southwestern Institute of Physics - China,30.5734303,104.02111704338186
Huaiyin Institute of Technology,,
Microsoft Research Asia,52.194951450000005,0.13501083507603753
Eastman Chemical Company,36.524021250000004,-82.55229250019242
Tomsk State University,56.4695875,84.94677153472858
Kochi University Technology,33.6208089,133.71937596625372
Bogor Agricultural University,-6.555368,106.72504238534029
University of Indonesia,-6.8611533,107.59167698608596
University of Bielefeld,52.0376885,8.493223283579532
Al Jouf University,29.7872485,40.0465393
Halmstad University,56.66340325,12.87929726897123
Pennsylvania State University - University Park,40.8025835,-77.85593833184565
Cyprus University of Technology,34.67640715,33.0447843740061
Southern Medical University - China,23.18993515,113.3296269296074
Pace University,40.711599199999995,-74.00621595055304
Inspur,36.2253532,117.02511407936193
Purdue University System,40.430028,-86.92642114650494
Purdue University West Lafayette Campus,40.430028,-86.92642114650494
Purdue University,40.430028,-86.92642114650494
Agricultural Bank of China,35.7509333,114.29001975
Universiti Utara Malaysia,6.4641470000000005,100.50304918471942
Huazhong Agricultural University,30.4739905,114.34839799986548
Hungkuang University,24.217922,120.58057
University of Sheffield,53.3815348,-1.480125550705699
White Rose University Consortium,,
University of Leeds,53.80677435,-1.5562877504739676
Hohai University,32.057654850000006,118.755002721604
University of Seoul,37.58302005,127.05917537929685
University of Louisiana System,30.21928995,-92.04138303976296
University of New Orleans,30.02835255,-90.06684280430662
Tarsus University,36.9164834,34.895149
Imam Abdulrahman Bin Faisal University,26.353344,50.1738012
Trinity College Dublin,53.34366745,-6.254444724511822
Shenyang Jianzhu University,41.7415181,123.50973828419566
University of Primorska,45.5479886,13.7290173
Montpellier Business School,43.62173575,3.8324727655231414
Shanghai Ocean University,30.8847131,121.89146990673734
Shaoguan University,24.77727,113.66502169182223
Industrial & Commercial Bank of China (ICBC),20.9225616,85.01433051709614
National Pingtung University Science & Technology,22.643023749999998,120.61000556353837
Suwon University,37.210052649999994,126.97579139103958
Guangzhou Radio Group,25.03603175,121.50759236910395
Universitat Politecnica de Catalunya,41.22144745,1.7301449113565364
Huzhou University,30.8942995,120.0851114
Universidade Federal do Rio de Janeiro,-22.8533498,-43.233170287422354
Consiglio Nazionale delle Ricerche (CNR),44.4242871,8.8817623
Istituto di Scienze Applicate e Sistemi Intelligenti Eduardo Caianiello (ISASI-CNR),40.8372217,14.107929233701869
Shanghai Institute of Ceramics CAS,,
Heze University,35.2477266,115.4464761
Beijing Municipal Research Institute of Environment,39.9100565,116.3263594
Eberhard Karls University of Tubingen,,
Huanggang Normal University,,
Changwon National University,35.132266,128.376351
University of Mohaghegh Ardabili,38.209357350000005,48.29069035836095
University of Tabriz,38.05601615,46.33301193148107
University of South Wales,51.5860894,-2.990616
Rajamangala University of Technology Rattanakosin,12.5556094,99.9384808
Nantes Universite,47.2492395,-1.5478816861445819
Ecole Centrale de Nantes,47.2492395,-1.5478816861445819
Victoria University,-37.8149054,144.95474433145225
Harbin Institute of Petroleum,45.845358250000004,126.55461247996226
University of Munich,1.3078539,103.7776795
National Pingtung University,22.643023749999998,120.61000556353837
Universidad Carlos III de Madrid,40.3150937,-3.7248793246049545
Qatar University,25.3719714,51.48795786318291
Universidad de Jaen,37.78820865,-3.776633970633042
Nagoya Institute of Technology,35.157271550000004,136.92520039118887
Universiti Sains Malaysia,5.3574322500000005,100.3035504121383
Norwegian University of Science & Technology (NTNU),63.44802385,10.453639414751784
Imam Mohammad Ibn Saud Islamic University (IMSIU),,
University of Denver,39.67831365,-104.96250921815401
National Natural Science Foundation of China (NSFC),,
Universidade Tecnologica Federal do Parana,-25.351423699999998,-51.480252211656705
Universidade de Sao Paulo,-23.565220099999998,-46.71258298223419
Shenzhen Research Institute of Big Data,,
University of Maribor,46.5592325,15.643293707372823
Chang Gung University of Science & Technology,25.030438,121.39009512662945
Kaohsiung Veterans General Hospital,22.67938075,120.32352959865506
Yulin Normal University,22.68115025,110.1911617281992
University of Basque Country,43.28249975,-2.9843119973013046
Majmaah University,25.890276749999998,45.35623942258442
Audencia,48.83821935,2.3117964331872596
National Economics University - Vietnam,20.9997287,105.84349979068324
Shanghai Polytechnic University,,
University of Antwerp,51.1843856,4.41993868786375
Xijing University,34.135649900000004,108.92495840593996
University of Parma,53.5248498,-113.5222479
China West Normal University,30.8202582,106.0652474
Hubei University of Education,30.52021715,114.41184627402748
Seoul National University (SNU),37.45811495,126.95216069831967
Chengdu University,30.649049,104.1785132
Taiyuan Normal University,,
Taylor's University,3.06328125,101.61706156137788
China South Industries Group,22.384534000000002,114.20722699882694
University College Dublin,53.3068763,-6.224625093340977
University of Nottingham Malaysia,2.94448475,101.8760282930444
University of Dundee,56.45796755,-2.9821483135375493
Brandeis University,42.36650945,-71.2580196483813
Universite de Technologie de Troyes,48.269078,4.066495910506452
Tianjin Chengjian University,39.09566595,117.08867358961349
China Resources Group,35.47698305,-97.51657932713768
Guangdong Ocean University,21.20086925,110.40630968442571
ArcelorMittal,50.26158505,19.16601428416311
Universidade de Aveiro,40.6320191,-8.659793980111745
University of Pretoria,-25.6513746,28.17938670152091
Ningbo University of Technology,29.802278,121.55935633845053
Technical University of Denmark,55.785414450000005,12.520215144442094
University of Exeter,50.73693715,-3.534734858662963
Zhejiang University of Finance & Economics,29.082662399999997,119.69266751847468
Jinzhou Medical University,41.147734400000004,121.13728807305951
Procter & Gamble,49.6170467,-116.9613815
Hangzhou Normal University,30.295474300000002,120.01373786884164
University of Regina,50.4152275,-104.58899996239825
Shanxi College of Technology,37.8829868,112.5664658
Taiyo Nippon Sanso Corporation,,
Missouri University of Science & Technology,37.952905900000005,-91.77385818768353
Johannes Kepler University Linz,48.336093250000005,14.320567380032873
Institute for Advanced Studies in Basic Sciences (IASBS),,
Shenzhen Institute of Advanced Electronic Materials,,
EURECOM,43.61437945,7.071205705635185
IMT - Institut Mines-Telecom,47.2817242,-1.5215598914340491
Weinan Normal University,,
Nanjing Medical University,25.0608907,121.5334109
Washington State University,46.7337724,-117.14976069286374
China Medical University,24.15639315,120.67976180567136
Singapore General Hospital,1.27944885,103.83627393244066
Shih Chien University,25.08447605,121.5454056235829
Jilin Agricultural Science & Technology University,,
Hacettepe University,39.867445950000004,32.73547516624023
Helmholtz-Zentrum fuer Materialien und Energie GmbH (HZB),,
Shandong Agricultural University,36.20140605,117.1221673361147
National Police University for Criminal Justice,,
Mohammad Ali Jinnah University,24.8608641,67.0711208
Changsha University of Science & Technology,28.0705674,113.00294173447631
University of Otago,-45.8649793,170.51461487350844
Lund University,58.163098500000004,8.001442632957419
Universidad del Pacifico Peru,-12.083882599999999,-77.04831867707938
Tufts University,42.40649125,-71.11800725402092
University of Kentucky,38.026629099999994,-84.50472223185739
Heriot Watt University,55.91029585,-3.323447514558347
Universidade do Minho,41.5573185,-8.3978382
Wichita State University,37.71934295,-97.28988783173023
Qiqihar University,47.3515376,123.92669041226337
Servier,44.8954684,4.6330976
University Kashan,34.015336399999995,51.40440090543869
Iran University Science & Technology,35.74279425,51.505740539479866
Yichun University,27.81697,114.4112498
Guangdong University of Finance & Economics,23.718989999999998,113.0810736377779
University of Ljubljana,46.07440525,14.514146253679245
Inria,45.2182986,5.806424865444912
China Baowu Steel Group,,
Technische Universitat Ilmenau,50.68250285,10.9365062591177
Cyprus International University,35.2219162,33.416987804408585
Lefke Avrupa University,35.131584849999996,32.83016891000393
Oracle,32.6099702,-110.7651843
New York University,40.72914525,-73.99507565085935
New York University Tandon School of Engineering,,
Islamia University of Bahawalpur,29.3982985,71.69102479942327
Federal Institute for Materials Research & Testing,,
Kyungpook National University,35.8905697,128.610855264775
National Taiwan Normal University,25.0266,121.52973
National Taichung University of Education,24.14362985,120.6717720864583
Adelphi University,40.7197638,-73.65197185396391
Universidade da Madeira,32.6591877,-16.9246482
China Medical University Taiwan,24.15639315,120.67976180567136
Kaohsiung Medical University,22.64779025,120.31024201765823
Voevodsky Institute of Chemical Kinetics & Combustion SB RAS,,
Tamkang University,25.174982200000002,121.45034977061806
University of Fukui,36.07583485,136.21242860174607
Shenzhen Huazhong University of Science & Technology Research Institute,22.533770599999997,113.91788492988152
Butler University,39.8407191,-86.17374943464814
Fujian Polytechnic Normal University,25.70637125,119.37406523764413
Yulin University,22.68115025,110.1911617281992
Kayseri University,38.70739135,35.53375656939036
Guangzhou Panyu Polytechnic,22.90466495,113.30181950190506
Hosei University,35.6954153,139.7406012
Kyoto Institute of Technology,34.7417132,135.7783075
Rice University,29.716791450000002,-95.40478113393792
Istituto Italiano di Tecnologia - IIT,44.475016499999995,8.906361822677376
King Faisal University,26.3976702,50.1829923
Hebei GEO University,38.33119145,114.76556655960141
Civil Aviation University of China,55.842107,37.50760461067969
University of Perugia,49.2622036,-123.2449904
Handan University,31.30116485,121.49808756382322
Chemistry & Chemical Engineering Guangdong Laboratory,52.9685948,-2.7006538
Carleton University,45.3858581,-75.69500411688679
Nanjing Hydraulic Research Institute,,
University of Erlangen Nuremberg,49.6009777,11.01576
Universidade Federal do ABC (UFABC),-23.677388800000003,-46.564357842078465
Baoji University of Arts & Sciences,,
Hangzhou City University,30.2208518,120.01516563117832
University of Geneva,42.6126851,-88.4805318
University of Applied Sciences & Arts Western Switzerland,50.7805455,7.183636029229522
Ruhr University Bochum,51.444157649999994,7.260965412383296
Basque Foundation for Science,,
Lvliang University,37.5673957,111.1311369
Obafemi Awolowo University,7.5204371000000005,4.5233003678809744
University of Nottingham Ningbo China,29.802278,121.55935633845053
Liverpool John Moores University,53.406277349999996,-2.9743826546534047
Zuse Institute Berlin,52.45574085,13.297988607600042
Khwaja Fareed University of Engineering & Information Technology Pakistan,28.3899371,70.3514876
China Conservatory of Music,23.15189985,113.29857256049866
Rajagiri Business School (RBS),,
University of Mississippi,34.3646125,-89.53963491020966
Universite de Rennes,48.118327,-1.641785241450091
CNRS - Institute for Engineering & Systems Sciences (INSIS),,
Daegu University,35.90320395,128.85112761985988
Maastricht University,50.84720265,5.685941396293034
Northumbria University,54.977755349999995,-1.607282403525396
Ulm University,48.38044334999999,10.010101151636224
Afyon Kocatepe University,38.8206601,30.532652109911268
Hunan University of Technology & Business,27.82358385,113.10370386930231
Central South University of Forestry & Technology,28.13341185,112.98585245756121
University of Copenhagen,55.6801502,12.57232700140625
Shanghai Artificial Intelligence Laboratory,,
Universidade Federal do Rio Grande do Sul,-30.031384799999998,-51.22075940435953
Universitat de les Illes Balears,39.6398698,2.6426579771193515
University of South Australia,-37.8062142,140.766463
Guangzhou College of Commerce,23.308247299999998,113.56300693906022
Hubei University of Medicine,30.52021715,114.41184627402748
Chengdu Technological University,30.79024085,103.88428043544374
Ulster University,55.00584965,-7.323088131481537
University Town of Shenzhen,22.5939729,113.9794306
Changzhou Institute of Technology,31.4576391,119.44459922030143
Jilin Engineering Normal University,,
Jagiellonian University,50.0605502,19.9305134
Linkoping University,58.3977911,15.57545441574208
Brock University,43.11773545,-79.24985683064051
Suzhou Institute of Biomedical Engineering & Technology CAS,,
UK Research & Innovation (UKRI),22.376208300000002,114.18807467825927
Engineering & Physical Sciences Research Council (EPSRC),14.6729858,121.0229144
China National Offshore Oil Corporation (CNOOC),23.5048745,113.30805722656305
University of Warsaw,52.2216394,21.00737979000361
Dalian University,39.09978445,121.81679316430774
Sharif University of Technology,35.7024933,51.35171721214843
Universiti Malaya,3.1257608,101.65553478301041
Changchun University of Technology,43.8514933,125.28349334157514
California State University San Bernardino,34.18191745,-117.32174391836504
UGC DAE Consortium for Scientific Research,,
Panjab University,30.760462150000002,76.76632840129732
Leeds Beckett University,53.826144150000005,-1.5933537200236456
Anyang Normal University,36.05820275,114.36608510005354
Shanghai Institutes for Biological Sciences CAS,,
Tata Institute of Fundamental Research (TIFR),17.4442706,78.31086929177532
Toyo University,35.723417,139.7505853
Virginia Polytechnic Institute & State University,37.22192675,-80.42728184013652
National Institute of Technology (NIT System),31.70746075,76.5263285338436
Dr B R Ambedkar National Institute of Technology Jalandhar,31.39571075,75.5357675438753
Zhaoqing University,23.1107078,112.48882915233484
Fifth Medical Center of Chinese PLA General Hospital,,
Western Michigan University,42.28333755,-85.60950673080742
University of Yazd,31.8581518,54.36243097198146
Chia Nan University of Pharmacy & Science,22.922259250000003,120.22764094043464
Shanghai Astronomical Observatory CAS,,
Kyungnam University,35.18158175,128.55319772552488
Universite de Toulouse,43.6058532,1.4408980155210234
Research Center Julich,33.6208917,-112.18275676680976
Zhejiang Wanli University,29.96418835,120.53584860548341
Shandong Institute of Petroleum & Chemical Technology,,
High Energy Accelerator Research Organization (KEK),36.1516751,140.07256690295446
Nguyen Tat Thanh University (NTTU),10.76113925,106.70952022378496
Tokai University,35.664554550000005,139.68453360080068
Duke Kunshan University,31.41736775,120.89285830361317
State Power Investment Corporation,,
University of Tartu,58.38088965,26.719647526956543
Wenzhou Medical University,28.0120905,120.66908544221087
Qingdao Agricultural University,36.322628449999996,120.39317390424749
Chinese Culture University,25.135960750000002,121.5389921681163
Henan Institute of Science & Technology,34.78132215,113.84410499729145
UDICE-French Research Universities,,
Universite Paris Saclay,48.7030208,2.1749516
A.V. Luikov Heat & Mass Transfer Institute of the National Academy of Sciences of Belarus,,
University of Portsmouth,50.795245,-1.0935528683212405
University of Taipei,25.11356,121.53718
Harbin University of Commerce,45.8166355,126.558394
National Institute of Education (NIE) Singapore,,
Universidad Politecnica Salesiana,-2.8860706499999997,-78.98970267423338
Kagoshima University,31.57161495,130.54409275030778
Bengbu Medical College,,
Aerospace Corporation - USA,38.7786908,-104.69667193308186
Luoyang Normal University,,
Virginia Commonwealth University,37.546124649999996,-77.45406089907547
Ministry of Transport of the People's Republic of China,,
Hubei University of Automotive Technology,32.6532562,110.73320424768792
University of Kaiserslautern,49.4470312,7.759222898916852
University of Helsinki,60.175648300000006,24.953550020522073
Ural State University of Railway Transport,56.8523224,60.5710083
Institut Laue-Langevin (ILL),45.2062129,5.6928471
Universite de Caen Normandie,49.1903783,-0.36487842675102444
HSE University (National Research University Higher School of Economics),,
Russian University of Transport,43.653797,-79.40294998802648
Xiamen Medical College,,
Hebei Normal University of Science & Technology,,
Japan Science & Technology Agency (JST),36.4442949,136.5928587
Embry-Riddle Aeronautical University,34.61587285,-112.45284532029521
Dortmund University of Technology,51.489050950000006,7.40627932790408
Hunan City University,26.90159295,112.58264249158836
Dalian Medical University,38.8037114,121.31255652247376
Kwangwoon University,37.62036525,127.05494772757649
China Tobacco Yunnan Industrial Co Ltd,,
Chengdu Normal University,30.6118915,104.1139202
Xinjiang Normal University,43.8315413,87.58992238202293
London South Bank University,51.497703200000004,-0.10180888945112561
Chung Ang University,37.50782,126.96132
Hunan University Of Humanities Science & Technology,,
National Institutes for Quantum Science & Technology,,
Free University of Berlin,-29.1106677,26.1864764
Technische Universitat Chemnitz,50.81455005,12.929620431658604
China Southern Power Grid,27.5884001,106.85287509999999
Birla Institute of Technology & Science Pilani (BITS Pilani),23.417569450000002,85.43940936666918
National Measurement Institute Australia - NMI,-33.7815995,151.1511166086504
Military Technical College,30.07797465,31.295463312066836
Neijiang Normal University,,
Liaoning Technical University,40.624907199999996,120.77559824269201
Lanzhou Institute of Chemical Physics CAS,,
Jiangxi Normal University,,
Pohang University of Science & Technology (POSTECH),36.0180795,129.32085559784392
Universidade Federal de Minas Gerais,-19.87317625,-43.97385326636239
University of Notre Dame Australia,-32.0561254,115.74352
Aberystwyth University,52.4176313,-4.065152
Universidad de Valladolid,41.6516894,-4.7209841
Guangdong Medical University,21.20772975,110.40560351445322
National Taipei University,24.9431604,121.36865995718922
Zunyi Normal University,27.7268113,106.93930612961748
Technical University Kosice,48.7309449,21.2437449
Shenzhen International Quantum Academy,,
Southwest Minzu University,30.5662162,103.9676167490062
Pingdingshan University,43.813473450000004,87.56339547418897
University of Latvia,56.950744,24.116059419868535
Shandong Womens University,,
CIMAT - Centro de Investigacion en Matematicas,21.0420869,-101.26075206009023
James Cook University,-19.328961800000002,146.75664498994468
Tianjin Institute of Industrial Biotechnology CAS,,
Goa Institute of Management,15.56983735,74.02710577632519
Istanbul Medeniyet University,40.9968092,29.065163258315707
National Tsing Hua University,24.7916987,120.99242952395865
Aselsan,39.7183244,32.81875055630252
Ho Chi Minh City University of Food Industry,,
Ton Duc Thang University,10.7320052,106.69846544359132
Naval Medical University,31.30750755,121.52308640001291
Shanghai Normal University,30.83973675,121.51285207985896
Beihua University,39.91199955,116.5518914087136
China Three Gorges Corporation,29.5597516,106.4587548
Robert Gordon University,57.1187364,-2.139306576766816
Guangdong Academy of Medical Sciences & Guangdong General Hospital,22.6971565,114.24615619288946
Stowers Institute for Medical Research,39.0371088,-94.57549857555122
Bulgarian Academy of Sciences,42.694590149999996,23.33199374482266
Shanghai Institute of Applied Physics CAS,,
University Ha'il,31.77293975,35.197994954152726
Institute of Agricultural Resources & Regional Planning CAAS,39.9593504,116.3221021
Middlesex University,51.590297050000004,-0.2296322094540291
China United Network Communications Limited,,
Texas A&M University Commerce,41.5350719,-77.2527545
Universite de Tunis,36.8204747,10.1871441
Hokkaido University,43.07900775,141.33772952994423
University of Jyvaskyla,62.22902785,25.740036905054723
Indian Institute of Science Education & Research (IISER) - Kolkata,22.963633350000002,88.52587588236418
South Ural State University,60.94585555,76.55667495518465
Universiti Teknologi MARA,3.0686788,101.4996016065547
University of Johannesburg,-26.18493745,27.99979246435022
Changchun Institute of Optics Fine Mechanics & Physics CAS,,
George Washington University,38.899893750000004,-77.04744828062584
Qamcom Research & Technology,59.4043565,17.9490838
Chongqing Institute of Green & Intelligent Technology CAS,,
Shiraz University,29.6387199,52.5244772
Assiut University,45.4374652,9.1572159
Shanghai Institute of Microsystem & Information Technology CAS,,
Fujian Medical University,26.073660750000002,119.18235985578158
Gachon University,37.4518835,126.70949764846657
IMEC,50.86538625,4.679557576054343
Institute of Materia Medica - CAMS,,
Santa Clara University,37.3485345,-121.93644323979859
Universite Paris Cite,48.8553937,2.3316436765760136
Australian Nuclear Science & Technology Organisation,,
Hannover Medical School,52.2734144,10.5253983
Charles University Prague,50.088915400000005,14.416137207688877
University of Tennessee Health Science Center,35.1393168,-90.0313529
Guangxi Medical University,23.1690339,108.24252939093424
University of Newcastle,54.98017505,-1.6146802127187847
Eotvos Lorand University,47.4934799,19.061899330588723
Institute of Electronics CAS,47.0571561,15.4594021
National Resource Center for Chinese Materia Medica CACMS,,
Universidad de Especialidades Espiritu Santo,-2.1323238499999997,-79.86591513152759
Indiana University-Purdue University Indianapolis,39.774777349999994,-86.1769635756136
Indiana University System,41.704567749999995,-86.23822026017265
Vilnius University,54.682847,25.28784063939981
Istanbul Gelisim University,41.0199452,29.034311
Bharath Institute of Higher Education & Research,,
Wuchang University of Technology,30.60903415,114.35142839343906
San Francisco State University,37.7245167,-122.4800002445856
Ball State University,40.209723499999996,-85.41111683589489
BYD,32.570302999999996,1.1259581442818078
Kingfa Sci. & Tech.,,
State Key Laboratory of Quantum Optics & Quantum Optics Devices,,
Abdul Wali Khan University,34.8407985,71.8280640131103
Zhengzhou Tobacco Research Institute of CNTC,,
Shandong Institute of Commerce & Technology,,
A*STAR - Institute of High Performance Computing (IHPC),,
Minhaj University,31.4483311,74.3128007
University of Debrecen,47.5543249,21.6239011
Jacobs University,45.5083509,-122.6814148
University of Science & Technology Bannu,47.57240295,-52.73263579325419
Ataturk University,40.81146115,29.360222741060817
University of Dubai,25.1079201,55.41387608985613
Novosibirsk State University Of Architecture & Civil Engineering,,
Khristianovich Institute of Theoretical & Applied Mechanics SB RAS,54.84697895,83.11614896549855
University of North Carolina Chapel Hill,35.90503535,-79.04775326525107
Helwan University,30.0714239,31.2211084
Autonomous University of Madrid,19.32160295,-99.18493018260631
Taif University,21.429192399999998,40.4752954795048
IVL Swedish Environmental Research Institute,,
Xinjiang University of Finance & Economics,,
IPAG Business School,,
Nationwide Childrens Hospital,,
University of Canberra,-35.2365904,149.08450971975765
Northeast Agricultural University - China,45.7275731,126.7185051
University of South Florida,28.0599999,-82.41383619025117
National Institute of Technology Calicut,11.32158,75.934214
Songshan Lake Materials Laboratory,,
Annamalai University,11.390716000000001,79.71149276545444
Singapore University of Social Sciences (SUSS),1.3292738,103.77621307459358
Universite de Lille,50.628600899999995,3.1259718925626436
Jadavpur University,22.5611537,88.4131019353334
DIW Berlin - Deutsches Institut fur Wirtschaftsforschung,,
Chungbuk National University,36.628168849999994,127.45384025997798
Changchun Institute of Applied Chemistry CAS,,
Universite Grenoble Alpes (UGA),45.1883169,5.727175
Communaute Universite Grenoble Alpes,,
Beni Suef University,29.08194985,31.100762423248433
CGIAR,43.645581,3.869105437642774
International Food Policy Research Institute (IFPRI),28.6270669,77.161275
Memorial Sloan Kettering Cancer Center,40.7644418,-73.95695491103503
Fayetteville State University,35.0726,-78.8924739
Ulsan National Institute of Science & Technology (UNIST),35.57374845,129.18972658449857
CNRS - National Institute for Mathematical Sciences (INSMI),,
University of Milano-Bicocca,45.5144489,9.2073156
Texas Christian University,32.7080148,-97.36119385339882
Universite de Franche-Comte,47.4949584,6.80414182645664
Nordic Institute for Theoretical Physics,,
University of Konstanz,47.690094,9.188246768461973
Mahidol University,13.7657016,100.53331158023921
Japan Aerospace Exploration Agency (JAXA),35.67924925,139.55832752592323
Universite de Monastir,35.7633062,10.82923
University of Brighton,50.7597384,0.2674945
IMDEA Nanociencia,40.5486906,-3.6875955059406436
Dongfeng Motor,32.1104633,112.183764
Ningbo University of Finance & Economics,,
Deutsches Elektronen-Synchrotron (DESY),53.57658135,9.881612700629496
Universidad de Extremadura,38.885072199999996,-7.007832871480037
King's College London,51.5060001,-0.1121582948025203
Lawrence Livermore National Laboratory,37.687781,-121.70830933864595
Universidad de Santiago de Chile,-33.4491453,-70.6816083592078
University of Wurzburg,53.5248498,-113.5222479
Paul Scherrer Institute,47.5364645,8.226870123872406
Institute for Integrative Nanosciences (IIN),,
Leibniz Institute for Solid State & Materials Research Dresden,,
Dakota State University,44.01305055,-97.11115851721722
Fu Wai Hospital - CAMS,22.4078234,113.9771509
Institute of Basic Medical Sciences - CAMS,,
Guangzhou Medical University,23.136729799999998,113.25094462208997
State Key Laboratory of Respiratory Disease,,
University of Puerto Rico Mayaguez,18.2138235,-67.14256802417052
University of Puerto Rico,18.40306235,-66.06326335524629
Indiana University Bloomington,39.1802358,-86.50935262731483
Institute of Strength Physics & Materials Science Siberian Branch of the RAS,,
Siberian State Medical University,,
Ji Hua Laboratory,24.0806375,120.55697769866278
Mount Allison University,45.8993341,-64.3723433
Agriculture Information Institute CAAS,,
National Science Library CAS,52.3794771,9.72481279090362
James Madison University,38.4364404,-78.86896481344405
Ohio University,39.32300405,-82.10267681533172
Johannes Gutenberg University of Mainz,,
Universiti Teknologi Malaysia,1.55852225,103.63991379083758
Qingdao Institute of Bioenergy & Bioprocess Technology CAS,,
Geoscience Australia,-35.3437275,149.15825078039595
Hubei University of Chinese Medicine,,
Weifang Medical University,,
Henan University of Animal Husbandry & Economy,34.80419015,113.80891456777391
King Mongkuts Institute of Technology Ladkrabang,,
Taipei Medical University,25.025266600000002,121.56146488416101
Heilongjiang University of Science & Technology,45.7088083,126.62836254559994
Yeshiva University,31.76349175,35.19149698574148
University of Hawaii Manoa,21.30745305,-157.81098873804984
University of Hawaii System,21.30745305,-157.81098873804984
Sorbonne Universite,48.8497017,2.383823836078686
AT&T,47.59397,14.12456
University of Wyoming,41.3142264,-105.56432320214466
Yili Normal University,,
Osaka Metropolitan University,34.5919553,135.5061013
Institute of Theoretical Physics CAS,36.78097335,28.244613601282655
University of Maryland Center for Environmental Science,38.31833215,-76.45362813604427
STFC Daresbury Laboratory,,
Far Eastern Federal University,43.11562325,131.90081397966043
Georgia College & State University,33.08005005,-83.23180079208444
Universite de Tours,47.3569353,0.7033406882245481
Leiden University,52.168633850000006,4.45966324754191
Leiden University - Excl LUMC,,
Umm Al Qura University,21.324832,39.94488207871171
Jawaharlal Nehru University New Delhi,28.540166749999997,77.16456005394733
Institute of Geology & Geophysics CAS,50.387847300000004,30.480495608618167
Pontificia Universidad Catolica de Chile,-33.44177485,-70.64032584797746
University of Barcelona,41.3868913,2.1635238457663224
UCSI University,3.0788047499999998,101.73235938624174
Quanzhou Normal University,24.87129915,118.66732470509334
A*STAR - Institute of Molecular & Cell Biology (IMCB),,
Suan Sunandha Rajabhat University,13.77545505,100.50834726933124
Niccolo Cusano Online University,,
Indian Institute of Technology System (IIT System),,
Indian Institute of Technology (IIT) - Bombay,19.13261855,72.91497912536826
Karlsruhe Institute of Technology,49.101853399999996,8.433120159201868
CSIC - Instituto de Optica (Daza de Valdes),40.4419651,-3.68703393389723
Consejo Superior de Investigaciones Cientificas (CSIC),40.5453171,-3.6927431
Punjabi University,30.3580954,76.45032538033607
Atma Ram Sanatan Dharma College,28.5906137,77.1682107
Guangzhou University of Chinese Medicine,23.1593588,113.26168307639836
University of Quebec Trois Rivieres,,
Shenzhen Institute of Artificial Intelligence & Robotics for Society,,
National Skin Centre,1.31982735,103.84902312466056
Future University in Egypt,30.027043,31.49173610776512
University of Maryland Baltimore County,39.252376999999996,-76.70891806688415
North Dakota State University Fargo,46.897155,-96.81826543221285
Salesforce,39.7737435,-86.1611436
Shanghai Art & Design Academy,31.243171,121.4831517
Institute of Chemistry of New Materials of the National Academy of Sciences of Belarus,,
University of Nevada Las Vegas,36.10782625,-115.14186111825259
Henan Agricultural University,34.8007359,113.81658688850769
Universite Toulouse III - Paul Sabatier,43.5642189,1.4665724064187464
Mayo Clinic,43.051688,-91.1328666
Feinberg School of Medicine,41.89624,-87.6195677
Duy Tan University,57.719471,11.948271
Western Washington University,48.734140999999994,-122.48746401919874
Wang Jing Hospital CACMS,22.3150313,114.17205092613689
Beijing Institute of Nanoenergy & Nanosystems CAS,,
Chifeng University,42.2401715,118.91097391306346
University of Greenwich,51.4825423,-0.0066531
Florida Institute of Technology,28.064270999999998,-80.6230040282868
Cisco Systems Inc,32.9997748,-96.6804164
Universidad Politecnica de Cartagena,26.926275349999997,-101.47362236427914
Shanghai Electric,23.0840152,-82.4635746
